,amount,dot,from.karura,from.kintsugi,from.kusama,from.moonriver,fromChain,from_id,kbtc,kint,ksm,timestamp,to.karura,to.kintsugi,to.kusama,to.moonriver,toChain,to_id,token,last_seen,label_from_id,label_to_id
739,6000000000000,,pyjsmxD2A3jmUcZgGXNkyfXm23QFgKxUzV9ScGnQdvCQ9fv,a3btcmyVE6ENtWVyHiX9QnorJfKfA2TsSCF43urDeNAWKueH6,EFnKphniQoNq8BnF5FEVa4yt7BdvaYqMMAMkWQydWMGiEh1,0x4a550be79c813f1ff4a11f65a94c5887d921edcc,2092,a3btcmyVE6ENtWVyHiX9QnorJfKfA2TsSCF43urDeNAWKueH6,,6.0,,2022-05-18T23:33:00.457000Z,pMe8AfFKUq5dbuEP1DqQBp6sWESZyFfGZyrUGG4DWvcx2As,a3bGX2NCGPZAENdFxRFqsS1zsmorCLko8ypYkwWCvB3WkTUQ2,DdgaDQq1jaihFUSwowh8nDYzbNgEsUY8vf4nAQFSPMhGBaA,0x2eccd973d496e3f1256f478b99f812ea19c81852,2092,a3bGX2NCGPZAENdFxRFqsS1zsmorCLko8ypYkwWCvB3WkTUQ2,KINT,2022-05-18T23:33:00.457000Z,@seergeist/Top Issuer/Selfish/Self Issuer/shenanigans/K>50/Top KINT Mover/Top KINT Sink/Top KSM Sink/Top KBTC Mover/Top KBTC Sink,
740,253805959773228,,sLmF9VGX6Mhfq5yBxezAQjkFuHEZuuBM3hrUfWHUsR6yVgX,a3eFe9M2HbAgrQrShEDH2CEvXACtzLhSf4JGkwuT9SQ1EV4ti,GcohCErDM7LjUfBkmNqu19CNzRUEp84DQP4nZeUhjrBHqNP,0xb2d6460991d870119c2b5f820f977bb0c5a0a410,2092,a3eFe9M2HbAgrQrShEDH2CEvXACtzLhSf4JGkwuT9SQ1EV4ti,,253.805959773228,,2022-05-18T21:18:18.828000Z,sLmF9VGX6Mhfq5yBxezAQjkFuHEZuuBM3hrUfWHUsR6yVgX,a3eFe9M2HbAgrQrShEDH2CEvXACtzLhSf4JGkwuT9SQ1EV4ti,GcohCErDM7LjUfBkmNqu19CNzRUEp84DQP4nZeUhjrBHqNP,0xb2d6460991d870119c2b5f820f977bb0c5a0a410,2000,a3eFe9M2HbAgrQrShEDH2CEvXACtzLhSf4JGkwuT9SQ1EV4ti,KINT,2022-05-18T21:18:18.828000Z,@paride/Social/Top 20 Vault/K>50/Top KINT Mover/Top KINT Sink,@paride/Social/Top 20 Vault/K>50/Top KINT Mover/Top KINT Sink
741,10000000,,rSRYZibmNtgBQ2wJmfHkH1WinJBGUa7BZ7zVHhfuNTCkvvQ,a3dMJSmFcqTDpvRPfM2HKn7CHd5uw3G7atogtxXeXru3LGURE,FiTzcUBTdeKF3c9saP9UsQxqsSQwNnz3uoCoBqs8EtH4yDh,0x8aeb328dc61076507cd00b4a91ae5e18b778739c,2092,a3dMJSmFcqTDpvRPfM2HKn7CHd5uw3G7atogtxXeXru3LGURE,0.1,,,2022-05-18T21:10:13.126000Z,rSRYZibmNtgBQ2wJmfHkH1WinJBGUa7BZ7zVHhfuNTCkvvQ,a3dMJSmFcqTDpvRPfM2HKn7CHd5uw3G7atogtxXeXru3LGURE,FiTzcUBTdeKF3c9saP9UsQxqsSQwNnz3uoCoBqs8EtH4yDh,0x8aeb328dc61076507cd00b4a91ae5e18b778739c,2000,a3dMJSmFcqTDpvRPfM2HKn7CHd5uw3G7atogtxXeXru3LGURE,KBTC,2022-05-18T21:10:13.126000Z,@alibaba/Top Redeemer/Top Issuer/Top KINT Mover/Top KINT Sink/Top KBTC Mover/Top KBTC Sink,@alibaba/Top Redeemer/Top Issuer/Top KINT Mover/Top KINT Sink/Top KBTC Mover/Top KBTC Sink
742,2010000000000,,t6L6FFWHaC5EvucktWE2RoYJd4AiFvrZ75vXCvJ9HYW1RQk,a3f1CzSnXMeXDyxGLo98G4FzKCvfvV3ULGMepzSsA6p8dWwr6,HNNYJ15ypwiJaUqKhE5m2CzRiCQPA9jRTm8q74VN9yaKXea,0xd41065b45bc81a2bc98646ef58487aa4a65a450e,2092,a3f1CzSnXMeXDyxGLo98G4FzKCvfvV3ULGMepzSsA6p8dWwr6,,2.01,,2022-05-18T20:58:24.296000Z,t6L6FFWHaC5EvucktWE2RoYJd4AiFvrZ75vXCvJ9HYW1RQk,a3f1CzSnXMeXDyxGLo98G4FzKCvfvV3ULGMepzSsA6p8dWwr6,HNNYJ15ypwiJaUqKhE5m2CzRiCQPA9jRTm8q74VN9yaKXea,0xd41065b45bc81a2bc98646ef58487aa4a65a450e,2000,a3f1CzSnXMeXDyxGLo98G4FzKCvfvV3ULGMepzSsA6p8dWwr6,KINT,2022-05-18T20:58:24.296000Z,,
743,43230000000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,43.23,,2022-05-18T20:34:54.731000Z,s9Qom4LcanGyUwFQ1RkDdz5hEC76XawyhwQhyEFkE68Kpne,a3e4HhxbMgf7RiWHySG3nFUArbXorsK8RgxWKBDB7hkgFqFfF,GRTFoovJqXv38WTxp9bxEPXpKLLmRopr4cd1sNSy6XCdyYr,0xaa2dc65292dc3c9e0eaa1efd792e07be74b65681,2092,a3e4HhxbMgf7RiWHySG3nFUArbXorsK8RgxWKBDB7hkgFqFfF,KINT,2022-05-18T20:34:54.731000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Sink
744,1931669,,rL4jM2PgFoot71jmfFP5izLbfuB7v3fYSVjSUasLhDiuR2q,a3dEwdYZQkL8xd8NTousR7ZB7VyWvthb9Fh4duiXjJDorQtvn,Fc7BPmyNWZSwkaxLTyEpKPnim3QnpGYQoAwkNj4ZZeoDaNF,0x8611a8924c6f305218cf41c65091d7a599b3b26d,2092,a3dEwdYZQkL8xd8NTousR7ZB7VyWvthb9Fh4duiXjJDorQtvn,0.01931669,,,2022-05-18T19:25:48.677000Z,rL4jM2PgFoot71jmfFP5izLbfuB7v3fYSVjSUasLhDiuR2q,a3dEwdYZQkL8xd8NTousR7ZB7VyWvthb9Fh4duiXjJDorQtvn,Fc7BPmyNWZSwkaxLTyEpKPnim3QnpGYQoAwkNj4ZZeoDaNF,0x8611a8924c6f305218cf41c65091d7a599b3b26d,2000,a3dEwdYZQkL8xd8NTousR7ZB7VyWvthb9Fh4duiXjJDorQtvn,KBTC,2022-05-18T19:25:48.677000Z,Top Issuer/Top KBTC Mover/Top KBTC Sink,Top Issuer/Top KBTC Mover/Top KBTC Sink
745,3160000000000,,qZjL3uekVyz8nypjkFfFzpkiUMc84mBNqr7Nt7vj6p8DECZ,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,Eqmn6fESkjdCSZ3JYyWzbECqZVqnxz4FCXKgnG7wyFCXM5Q,0x64418c87ebade85041f844c03abc753d75d19150,2092,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,,3.16,,2022-05-18T19:13:00.667000Z,trtDmduajaaGQaDTdD5XXXUVUQSi9vCR22LzPD2vvLgZXw3,a3fmm7yAveouj1RvwVsq7ZMiFPn2CUwTg8GbFTd9ttSvp4s9V,J8vfpPVGzLDL49S2RvwG7vvcZYgP495HNhZJHME9nmksUC9,0xf60b5a75f27b31356f5d2779ae7c865f1d062ffe,2092,a3fmm7yAveouj1RvwVsq7ZMiFPn2CUwTg8GbFTd9ttSvp4s9V,KINT,2022-05-18T19:13:00.667000Z,shenanigans/Top KINT Mover,
746,10000000,,owBjL93EFFFQ1nnMwzt1JmhMdrHd7xXY9M6Q2DpEVg82vTx,a3ar4dXg4JKaQ939WQCcv38xUFwU3PuW1FPuzsGAgC2GFYPxK,DDEBNtcvVztTfMzvkijjuB9UizXJ2BQQW2JhvN1TN7CLvK4,0x1c261c491c8a06b94f13e2d67d56e57907ea30eb,2092,a3ar4dXg4JKaQ939WQCcv38xUFwU3PuW1FPuzsGAgC2GFYPxK,0.1,,,2022-05-18T18:59:48.648000Z,owBjL93EFFFQ1nnMwzt1JmhMdrHd7xXY9M6Q2DpEVg82vTx,a3ar4dXg4JKaQ939WQCcv38xUFwU3PuW1FPuzsGAgC2GFYPxK,DDEBNtcvVztTfMzvkijjuB9UizXJ2BQQW2JhvN1TN7CLvK4,0x1c261c491c8a06b94f13e2d67d56e57907ea30eb,2000,a3ar4dXg4JKaQ939WQCcv38xUFwU3PuW1FPuzsGAgC2GFYPxK,KBTC,2022-05-18T18:59:48.648000Z,Top Issuer/Top KBTC Mover/Top KBTC Sink,Top Issuer/Top KBTC Mover/Top KBTC Sink
747,49000000000000,,tWRf8nHAo3PHeFVB6GxfHAjFvTTpiSHFz6H85gXdmr8prkt,a3fRJZLKJEsNY2fcDDLtzh7MWAE5DbVykyEfBbKdPbJSGLQjh,HnU7BXrs3o2MHphjtzpPsaBP1bhVcfA8LmVRypireHD8tnw,0xe67106fea6f3ab62f78bed4f61c5c6ee0554effe,2092,a3fRJZLKJEsNY2fcDDLtzh7MWAE5DbVykyEfBbKdPbJSGLQjh,,49.0,,2022-05-18T18:26:06.319000Z,rnTSrakrkLkD1aAb6VdiJinWmHu1DUfF77jUvi5dVKWvSrP,a3dhLM47mvpftx2vtdM7fk8uZR4uen128xMgdxAewb1ueRuCF,G4VtuLLZ16PGf9P9uDVSu8EdrS8g7hY7TnwnprGrMkbEYre,0x9a3281bdbef7362a10d00cd87ce1c7caf40b2a6c,2092,a3dhLM47mvpftx2vtdM7fk8uZR4uen128xMgdxAewb1ueRuCF,KINT,2022-05-18T18:26:06.319000Z,Social/Self Issuer/Top KINT Mover/Top KSM Mover/Top KSM Sink/Top KBTC Mover/Top KBTC Sink,K>50/Top KINT Mover/Top KINT Sink/Top KSM Mover/Top KSM Sink/Top KBTC Mover/Top KBTC Sink
748,16000000000000,,r9deYmG8wdAi9urXaE4vU8StNrC7mkeVb3pjzoTE2JnjXLa,a3d4WYkJHD1xKTBGaZpr6xJKDngTwtZJ8CqcjDEkKBYtvF469,FRg6bWqqCNomoV56Nwvf4Xu1TzRnfyXMwj33tweStjs3if3,0x7e1cc4bb7afb873532ce7d9b708783101570d580,2092,a3d4WYkJHD1xKTBGaZpr6xJKDngTwtZJ8CqcjDEkKBYtvF469,,16.0,,2022-05-18T18:15:36.448000Z,r9deYmG8wdAi9urXaE4vU8StNrC7mkeVb3pjzoTE2JnjXLa,a3d4WYkJHD1xKTBGaZpr6xJKDngTwtZJ8CqcjDEkKBYtvF469,FRg6bWqqCNomoV56Nwvf4Xu1TzRnfyXMwj33tweStjs3if3,0x7e1cc4bb7afb873532ce7d9b708783101570d580,2000,a3d4WYkJHD1xKTBGaZpr6xJKDngTwtZJ8CqcjDEkKBYtvF469,KINT,2022-05-18T18:15:36.448000Z,Top Issuer/Top KINT Mover/Top KINT Sink,Top Issuer/Top KINT Mover/Top KINT Sink
749,86055699000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,86.055699,,2022-05-18T17:28:30.437000Z,rRMAfjXBrrVEuphfimZQ9qoWs6kD4j6QdDQzfkE7SqqRfaN,a3dLE4sGYFwBdywBRhyPbRz2aRAiVyrGa7snKTuh64yRxwB98,FhPciV6t7c8JZPvEXVR8kFFdxEysxwyGytdJZtRLKGujoSQ,0x8a19374d001e08fccd29ae0b3ffac0bd0773df63,2092,a3dLE4sGYFwBdywBRhyPbRz2aRAiVyrGa7snKTuh64yRxwB98,KINT,2022-05-18T17:28:30.437000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Sink
750,15605060000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,15.60506,,2022-05-18T17:24:24.297000Z,sPTowos69tBxew4VZ9fZ43s6pNzKW3ZuKZkWdVebsDtkdcg,a3eJLi9LtAEDLhgHnXomhatEe17zk6Hb3ca8eysSWZPp2GAQ2,GfWFzZSnQdq2JWH4MsXHeTKDuXDzQGSmgExpXdqpjey4fgo,0xb4e551ec9ad4c8f72ec9383d7bcd8dde07b045f2,2092,a3eJLi9LtAEDLhgHnXomhatEe17zk6Hb3ca8eysSWZPp2GAQ2,KINT,2022-05-18T17:24:24.297000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,
751,28322387316903,,pyjsmxD2A3jmUcZgGXNkyfXm23QFgKxUzV9ScGnQdvCQ9fv,a3btcmyVE6ENtWVyHiX9QnorJfKfA2TsSCF43urDeNAWKueH6,EFnKphniQoNq8BnF5FEVa4yt7BdvaYqMMAMkWQydWMGiEh1,0x4a550be79c813f1ff4a11f65a94c5887d921edcc,2092,a3btcmyVE6ENtWVyHiX9QnorJfKfA2TsSCF43urDeNAWKueH6,,28.322387316903,,2022-05-18T15:21:48.450000Z,pyjsmxD2A3jmUcZgGXNkyfXm23QFgKxUzV9ScGnQdvCQ9fv,a3btcmyVE6ENtWVyHiX9QnorJfKfA2TsSCF43urDeNAWKueH6,EFnKphniQoNq8BnF5FEVa4yt7BdvaYqMMAMkWQydWMGiEh1,0x4a550be79c813f1ff4a11f65a94c5887d921edcc,2000,a3btcmyVE6ENtWVyHiX9QnorJfKfA2TsSCF43urDeNAWKueH6,KINT,2022-05-18T15:21:48.450000Z,@seergeist/Top Issuer/Selfish/Self Issuer/shenanigans/K>50/Top KINT Mover/Top KINT Sink/Top KSM Sink/Top KBTC Mover/Top KBTC Sink,@seergeist/Top Issuer/Selfish/Self Issuer/shenanigans/K>50/Top KINT Mover/Top KINT Sink/Top KSM Sink/Top KBTC Mover/Top KBTC Sink
752,192520000000000,,raAdnAUJyKrRzHDAft5TJZMD3R1p3tUdaBE8M8o6w1Fyvrx,a3dV3XyhVP3f1B1dwCvW7V8k87M2maqRxLpk8bb5f4TbPVSFD,FrD5pv41E5VVdrRjUbwBtxoL8ZFUx7MVvrSSFGzKoSLHrEd,0x90d2f8075df71aca92d27741368994aeb221c057,2092,a3dV3XyhVP3f1B1dwCvW7V8k87M2maqRxLpk8bb5f4TbPVSFD,,192.52,,2022-05-18T13:25:30.573000Z,pMC8zovtHdDKuWv66Z7bLLT4pNRiLm4dPGpacBnsNsDhuiH,a3bG53CLwxMxN4vse8MB9dAXDy7zBV8JYLdqj3r8epuTMDHe3,DdEb3ZWaYNrPZ68euGyKvjuBuWfPEywVjx2tWKz6FJJ1yWT,0x2e755fb1a42aef93fc67a496a257669c0a72be21,2092,a3bG53CLwxMxN4vse8MB9dAXDy7zBV8JYLdqj3r8epuTMDHe3,KINT,2022-05-18T13:25:30.573000Z,Top Issuer/Top KINT Mover/Top KINT Sink/Top KBTC Mover/Top KBTC Sink,Top KINT Sink
753,10000000000000,,qyNxkQPB3GiVjzCx2kAMmBTBav3ZpvHtnU2t6HEhpSheouH,a3ctFrwwQF7bsEmLvzHNCPbNE5tXoLcTmc32wMLE6fM2qAHao,FFRQo9xsJ2MZPZRWqU26MauJg4HEj9Am99FBzRRvgsmxpsA,0x764ae05560f633f233c4aeac3330e9a926c32ccf,2092,a3ctFrwwQF7bsEmLvzHNCPbNE5tXoLcTmc32wMLE6fM2qAHao,,10.0,,2022-05-18T13:04:48.363000Z,,,unknown,,2023,0x26860caaaea40bdf507772b1f386f11cd97bb4b3,KINT,2022-05-18T13:04:48.363000Z,Daddy of eCQvW/Likely Vault Owner/K>50/Top KINT Mover/Top KINT Sink/Top KSM Mover/Top KSM Sink/Top KBTC Mover/Top KBTC Sink,Top KINT Sink/Top KBTC Sink
754,10000000000000,,sepXzU1v9j4K8N82A8vY72R9RrLx9pvRpUf6kU1Eoseseji,a3eZhSC12zE4D49ir4QkxZwDC3jU6iwNQ953ZZzQsCLTnPJjs,Gvrz3DbcQUhNmwLaxrnGhRsGWzad43oJB9sQecCTgJjBtyh,0xc09bc474e4fc2bca7eaf81b2e9816e574617d1b3,2092,a3eZhSC12zE4D49ir4QkxZwDC3jU6iwNQ953ZZzQsCLTnPJjs,,10.0,,2022-05-18T12:19:48.339000Z,qyNxkQPB3GiVjzCx2kAMmBTBav3ZpvHtnU2t6HEhpSheouH,a3ctFrwwQF7bsEmLvzHNCPbNE5tXoLcTmc32wMLE6fM2qAHao,FFRQo9xsJ2MZPZRWqU26MauJg4HEj9Am99FBzRRvgsmxpsA,0x764ae05560f633f233c4aeac3330e9a926c32ccf,2092,a3ctFrwwQF7bsEmLvzHNCPbNE5tXoLcTmc32wMLE6fM2qAHao,KINT,2022-05-18T12:19:48.339000Z,Simon Kraus/Top 20 Vault/Self Issuer/nPJjs/Top KINT Mover/Top KINT Sink/Top KSM Sink/Top KBTC Mover,Daddy of eCQvW/Likely Vault Owner/K>50/Top KINT Mover/Top KINT Sink/Top KSM Mover/Top KSM Sink/Top KBTC Mover/Top KBTC Sink
755,2119600000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,2.1196,,2022-05-18T11:37:34.508000Z,t6L6FFWHaC5EvucktWE2RoYJd4AiFvrZ75vXCvJ9HYW1RQk,a3f1CzSnXMeXDyxGLo98G4FzKCvfvV3ULGMepzSsA6p8dWwr6,HNNYJ15ypwiJaUqKhE5m2CzRiCQPA9jRTm8q74VN9yaKXea,0xd41065b45bc81a2bc98646ef58487aa4a65a450e,2092,a3f1CzSnXMeXDyxGLo98G4FzKCvfvV3ULGMepzSsA6p8dWwr6,KINT,2022-05-18T11:37:34.508000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,
756,1323895,,oV3sYSoFVtjzQKpYxhzANa6kEoHfZQSgQMRdVB5HZXSkbvG,a3aPvmjypKaDtjRgYbDL2CCkseYR3SLwvPevL6j7wF67aFtV4,Cm6KbCNwkeP43u37mRqtxyYsKwXLTdKYm2dwPKGWRxX4ha9,0x083746b598b0b891412b981ea883aa08e561e07d,2092,a3aPvmjypKaDtjRgYbDL2CCkseYR3SLwvPevL6j7wF67aFtV4,0.01323895,,,2022-05-18T11:02:48.515000Z,ts8V1P5ByuRcGtUtvXDHKGqaTUvsh6DPLAfBuqoCuJrx9h6,a3fn1PCv6G4EaMJFCwB9FK9TcUm6geUdh6ajZf9nfARtzThWF,J9Aw48etEf4fvThTjF51ugHhYdAYbK6FgqsVoyzRmjwGF3p,0xf63b5dac64b33afd6c642722d2a212421942ff13,2092,a3fn1PCv6G4EaMJFCwB9FK9TcUm6geUdh6ajZf9nfARtzThWF,KBTC,2022-05-18T11:02:48.515000Z,@timbotronic/Selfish/Self Issuer/K>50/Top KINT Mover/Top KINT Sink/Top KBTC Mover/Top KBTC Sink,Top KBTC Mover/Top KBTC Sink
757,14000000000000,,oJNT3bMkzH5sCfReeLGryJ1S8spNX4LH7ceBRqAVd8fxH6T,a3aDFMF8Nq4cEcE29gtxJtoUnLSVa9JbozNBYefn2T9ioThRr,CaQu6LwTF2ivrEeDT48bZhTZE243RHD9UHrVKyMiVZkG5bc,0x00121d58ea8dbb7f09112c371bba66d37e947cb7,2092,a3aDFMF8Nq4cEcE29gtxJtoUnLSVa9JbozNBYefn2T9ioThRr,,14.0,,2022-05-18T10:59:42.412000Z,popJG574qGpKWQMAsgZRghDdy6B7FWhW5HG7XSdmDq9cpj3,a3bihCTc88uby4Xm5D8JbTWszYGhvt34BDKrAamPVikRH8Qem,E5rkJpgm62TP9yZjgQRAH6fm4EQn9jaNRxURRapz6GDvwg3,0x42c37a8f52d17c05bd1f5f4d7b751daae60841b6,2092,a3bihCTc88uby4Xm5D8JbTWszYGhvt34BDKrAamPVikRH8Qem,KINT,2022-05-18T10:59:42.412000Z,Daddy of H8Qem/Likely Vault Owner,Social/Top 20 Vault/H8Qem/Top KINT Mover/Top KINT Sink
758,99850,,owBjL93EFFFQ1nnMwzt1JmhMdrHd7xXY9M6Q2DpEVg82vTx,a3ar4dXg4JKaQ939WQCcv38xUFwU3PuW1FPuzsGAgC2GFYPxK,DDEBNtcvVztTfMzvkijjuB9UizXJ2BQQW2JhvN1TN7CLvK4,0x1c261c491c8a06b94f13e2d67d56e57907ea30eb,2092,a3ar4dXg4JKaQ939WQCcv38xUFwU3PuW1FPuzsGAgC2GFYPxK,0.0009985,,,2022-05-18T10:43:00.396000Z,rSRYZibmNtgBQ2wJmfHkH1WinJBGUa7BZ7zVHhfuNTCkvvQ,a3dMJSmFcqTDpvRPfM2HKn7CHd5uw3G7atogtxXeXru3LGURE,FiTzcUBTdeKF3c9saP9UsQxqsSQwNnz3uoCoBqs8EtH4yDh,0x8aeb328dc61076507cd00b4a91ae5e18b778739c,2092,a3dMJSmFcqTDpvRPfM2HKn7CHd5uw3G7atogtxXeXru3LGURE,KBTC,2022-05-18T10:43:00.396000Z,Top Issuer/Top KBTC Mover/Top KBTC Sink,@alibaba/Top Redeemer/Top Issuer/Top KINT Mover/Top KINT Sink/Top KBTC Mover/Top KBTC Sink
759,1100000000000,,rNcJE5ChmBUp7unwran6s261d6n8Aus7LKKzaZAxvWbKMfb,a3dHVCRcDmqWdZ9GWz7Cp8hCruviXtxTLpatETpW2vT6ipxKm,FeekGpnQ1w7smV1WfJdqTRY8iF1o58jygzYJUhNBnwfdW6C,0x880269b6d050b4144f6c7b3d1b712d9492dbf299,2092,a3dHVCRcDmqWdZ9GWz7Cp8hCruviXtxTLpatETpW2vT6ipxKm,,1.1,,2022-05-18T10:41:30.268000Z,pkm98FvAkhfnk8ouNedLsZKCSU3b5eArgKmyGnyjR9mrA71,a3bfe3KnwEq2pXmVXwdGfNhk66k5oMsBeZvtgSWjqgwjuMiaQ,E2obB1Vs1TJrPi2UBNV5TxmKXcHFys3j2zzHAwAxHarAAaS,0x406f1d0bbbead1a0932e1226df498d8d65ba6746,2092,a3bfe3KnwEq2pXmVXwdGfNhk66k5oMsBeZvtgSWjqgwjuMiaQ,KINT,2022-05-18T10:41:30.268000Z,Top KINT Sink,Top KINT Sink
760,23200000000000,,rDKLbSUzCDJkM7WkqNkiWrEuxEqMMLAdLdaQHJFniVP6FkN,a3d8CEnyW4GYTVNUEo5znkM31pFrb88seLbCUsXF7kF5WbiWK,FVMneC4gSxwozgjKe6cT7Fh33P52FZ3VhJniBST1avTQEUb,0x80ec1d5ac152677892de8e352b523b5f1d228319,2092,a3d8CEnyW4GYTVNUEo5znkM31pFrb88seLbCUsXF7kF5WbiWK,,23.2,,2022-05-18T10:40:48.334000Z,pkm98FvAkhfnk8ouNedLsZKCSU3b5eArgKmyGnyjR9mrA71,a3bfe3KnwEq2pXmVXwdGfNhk66k5oMsBeZvtgSWjqgwjuMiaQ,E2obB1Vs1TJrPi2UBNV5TxmKXcHFys3j2zzHAwAxHarAAaS,0x406f1d0bbbead1a0932e1226df498d8d65ba6746,2092,a3bfe3KnwEq2pXmVXwdGfNhk66k5oMsBeZvtgSWjqgwjuMiaQ,KINT,2022-05-18T10:40:48.334000Z,Top KINT Mover/Top KBTC Mover,Top KINT Sink
761,1100000000000,,qd62cMArgRvr3V64whNZVTmAgxvfdBtefCBG6KdxFqqqKxu,a3cXxvotBvkm5b4qp7CKQbKeY4zagSQjNMum5jLGVunRyLi1Q,Eu8Uf6kYwBZuh4JdkREJ5sDHn7ALXQmX1sPZzTqB8Gv9JZj,0x66d0f71822265ccb33ab62281e3627def64faea1,2092,a3cXxvotBvkm5b4qp7CKQbKeY4zagSQjNMum5jLGVunRyLi1Q,,1.1,,2022-05-18T10:40:00.666000Z,pkm98FvAkhfnk8ouNedLsZKCSU3b5eArgKmyGnyjR9mrA71,a3bfe3KnwEq2pXmVXwdGfNhk66k5oMsBeZvtgSWjqgwjuMiaQ,E2obB1Vs1TJrPi2UBNV5TxmKXcHFys3j2zzHAwAxHarAAaS,0x406f1d0bbbead1a0932e1226df498d8d65ba6746,2092,a3bfe3KnwEq2pXmVXwdGfNhk66k5oMsBeZvtgSWjqgwjuMiaQ,KINT,2022-05-18T10:40:00.666000Z,,Top KINT Sink
762,8986500,,owBjL93EFFFQ1nnMwzt1JmhMdrHd7xXY9M6Q2DpEVg82vTx,a3ar4dXg4JKaQ939WQCcv38xUFwU3PuW1FPuzsGAgC2GFYPxK,DDEBNtcvVztTfMzvkijjuB9UizXJ2BQQW2JhvN1TN7CLvK4,0x1c261c491c8a06b94f13e2d67d56e57907ea30eb,2092,a3ar4dXg4JKaQ939WQCcv38xUFwU3PuW1FPuzsGAgC2GFYPxK,0.089865,,,2022-05-18T10:29:30.348000Z,rSRYZibmNtgBQ2wJmfHkH1WinJBGUa7BZ7zVHhfuNTCkvvQ,a3dMJSmFcqTDpvRPfM2HKn7CHd5uw3G7atogtxXeXru3LGURE,FiTzcUBTdeKF3c9saP9UsQxqsSQwNnz3uoCoBqs8EtH4yDh,0x8aeb328dc61076507cd00b4a91ae5e18b778739c,2092,a3dMJSmFcqTDpvRPfM2HKn7CHd5uw3G7atogtxXeXru3LGURE,KBTC,2022-05-18T10:29:30.348000Z,Top Issuer/Top KBTC Mover/Top KBTC Sink,@alibaba/Top Redeemer/Top Issuer/Top KINT Mover/Top KINT Sink/Top KBTC Mover/Top KBTC Sink
763,13654949000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,13.654949,,2022-05-18T09:35:36.296000Z,pXbs9BSrKxU5nqVHJCFMTwUbWxmqEWvoiYWaYUSinZ5PVnr,a3bSUmLiTvQHcppCDKYpHPJ8FVpaXc24QWy7R3nRJgK9Ctovn,DoeKBw2Yai79SQhr6v764Lvic71W8jog5DitScdwez9hVHL,0x3665b2e407a5a3ccf2c23d21ea8faf73e325644a,2092,a3bSUmLiTvQHcppCDKYpHPJ8FVpaXc24QWy7R3nRJgK9Ctovn,KINT,2022-05-18T09:35:36.296000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Sink
